hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,is_repeated_guest,previous_cancellations,reserved_room_type,booking_changes,deposit_type,customer_type,adr,total_of_special_requests,reservation_status
Resort Hotel,1,2017,April,29,2,3,1,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,April,29,2,4,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient,92,1,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,62.37,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,86.91,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,86.91,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,62.37,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,2,0,BB,IRL,Online TA,0,0,G,0,No Deposit,Transient,155,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,2,0,BB,POL,Direct,0,0,G,0,No Deposit,Transient,108,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,1,Canceled
Resort Hotel,1,2017,April,29,2,5,2,2,0,BB,HRV,Online TA,0,0,C,1,No Deposit,Transient,120.14,2,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,86.91,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,86.91,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,2,2,2,0,BB,ESP,Online TA,0,0,C,0,No Deposit,Transient,127,1,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,E,1,No Deposit,Transient,97.71,0,Canceled
Resort Hotel,1,2017,April,29,2,5,2,0,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient,86.91,0,Canceled
Resort Hotel,1,2017,April,30,2,0,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,105.61,0,Canceled
Resort Hotel,1,2017,April,30,2,0,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,102,1,Canceled
Resort Hotel,1,2017,April,30,2,0,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,102,1,Canceled
Resort Hotel,1,2017,April,30,2,1,2,1,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,131.16,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,NULL,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,NULL,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,NULL,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,NULL,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,3,2,0,0,BB,NULL,Offline TA/TO,0,0,A,0,No Deposit,Transient,48,0,Canceled
Resort Hotel,1,2017,April,30,2,2,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,100,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,71.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,2,0,BB,GBR,Online TA,0,0,G,1,No Deposit,Transient,130,2,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,71.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,71.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,117,1,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,71.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,83.43,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,30,2,5,2,2,0,BB,IRL,Online TA,0,0,G,0,No Deposit,Transient,155,0,Canceled
Resort Hotel,1,2017,April,30,4,7,2,0,0,HB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Contract,80.85,0,Canceled
Resort Hotel,1,2017,April,30,4,10,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,117,1,Canceled
Resort Hotel,1,2017,May,1,1,2,2,2,0,BB,ESP,Online TA,0,0,C,0,No Deposit,Transient,123,0,Canceled
Resort Hotel,1,2017,May,1,1,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,1,1,3,2,2,0,BB,GBR,Online TA,0,0,C,0,No Deposit,Transient,133.5,0,Canceled
Resort Hotel,1,2017,May,1,1,3,2,2,0,BB,IRL,Online TA,0,0,C,0,No Deposit,Transient,123,2,Canceled
Resort Hotel,1,2017,May,1,1,3,2,1,0,BB,IRL,Direct,0,0,G,0,No Deposit,Transient,150,0,Canceled
Resort Hotel,1,2017,May,1,1,4,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,81,0,Canceled
Resort Hotel,1,2017,May,1,1,4,2,0,0,HB,GBR,Online TA,0,0,A,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,May,1,1,4,2,0,0,BB,ROU,Online TA,0,0,D,0,No Deposit,Transient,105,2,Canceled
Resort Hotel,1,2017,May,1,1,4,2,0,0,BB,FRA,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
Resort Hotel,1,2017,May,1,1,4,2,2,0,HB,GBR,Online TA,0,0,G,0,No Deposit,Transient,213,0,Canceled
Resort Hotel,1,2017,May,1,1,4,2,0,0,HB,GBR,Online TA,0,0,E,0,No Deposit,Transient,145,1,Canceled
Resort Hotel,1,2017,May,1,3,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,May,1,3,6,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,82.8,0,Canceled
Resort Hotel,1,2017,May,2,0,3,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,132,0,Canceled
Resort Hotel,1,2017,May,2,0,4,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,May,2,0,4,2,2,0,BB,AUT,Online TA,0,0,C,0,No Deposit,Transient,133.5,1,Canceled
Resort Hotel,1,2017,May,2,0,4,2,0,0,BB,IRL,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,May,2,2,5,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,42,0,Canceled
Resort Hotel,1,2017,May,2,2,5,1,0,0,BB,BEL,Online TA,0,0,E,0,No Deposit,Transient,115,2,Canceled
Resort Hotel,1,2017,May,2,2,5,2,0,0,HB,IRL,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,2,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,1,Canceled
Resort Hotel,1,2017,May,2,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,73.5,0,Canceled
Resort Hotel,1,2017,May,2,2,7,2,0,0,BB,PRT,Direct,0,0,D,1,No Deposit,Transient,82,2,Canceled
Resort Hotel,1,2017,May,2,2,5,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,100,1,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,E,1,No Deposit,Transient-Party,109.8,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,E,2,No Deposit,Transient-Party,109.8,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient,82.8,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,1,No Deposit,Transient-Party,92,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient,82.8,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient-Party,92,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient-Party,92,0,Canceled
Resort Hotel,1,2017,May,3,0,1,2,0,0,HB,RUS,Online TA,0,0,A,0,No Deposit,Transient,82.8,0,Canceled
Resort Hotel,1,2017,May,3,0,2,2,0,0,BB,USA,Online TA,0,0,E,0,No Deposit,Transient,115,2,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,3,2,0,0,HB,FRA,Online TA,0,0,E,0,No Deposit,Transient,147,2,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,0,4,2,0,0,HB,DEU,Online TA,0,0,E,0,No Deposit,Transient,147,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,95,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,95,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,125,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,95,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,125,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,95,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,125,0,Canceled
Resort Hotel,1,2017,May,3,3,9,2,0,0,Undefined,PRT,Groups,0,0,A,0,Non Refund,Transient,125,0,Canceled
Resort Hotel,1,2017,May,3,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,60,2,Canceled
Resort Hotel,1,2017,May,3,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,1,No-Show
Resort Hotel,1,2017,May,3,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,54.86,1,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,CN,Online TA,0,0,E,0,No Deposit,Transient,137,0,No-Show
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,1,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,May,4,0,2,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient-Party,50,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,0,0,BB,CN,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,2,0,BB,ESP,Online TA,0,0,G,0,No Deposit,Transient,165,0,Canceled
Resort Hotel,1,2017,May,4,0,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
Resort Hotel,1,2017,May,4,1,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,101.25,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,90,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,1,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,1,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,1,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,IRL,Direct,0,0,D,2,No Deposit,Transient,120,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,1,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,1,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,50.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Contract,50.85,0,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,1,No Deposit,Transient,68.4,1,Canceled
Resort Hotel,1,2017,May,4,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,E,0,No Deposit,Transient,90,1,Canceled
Resort Hotel,1,2017,May,4,2,8,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,81,0,Canceled
Resort Hotel,1,2017,May,4,4,10,2,0,0,HB,PRT,Online TA,0,0,F,0,No Deposit,Transient,139.51,0,Canceled
Resort Hotel,1,2017,May,5,0,1,1,0,0,BB,PRT,Direct,0,0,D,1,No Deposit,Transient,85,1,No-Show
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,105,1,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,136,1,Canceled
Resort Hotel,1,2017,May,5,0,2,1,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,87,1,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,90,1,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,104,1,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,112,1,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,5,1,2,2,0,0,BB,FRA,Online TA,0,0,D,0,No Deposit,Transient,100,1,Canceled
Resort Hotel,1,2017,May,5,1,2,2,0,0,BB,BRA,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,May,5,1,2,2,0,0,BB,BRA,Direct,0,0,D,0,No Deposit,Transient,107.17,2,Canceled
Resort Hotel,1,2017,May,5,2,2,1,0,0,BB,IRL,Online TA,0,0,A,3,Refundable,Transient,76,1,Canceled
Resort Hotel,1,2017,May,5,2,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,100,1,Canceled
Resort Hotel,1,2017,May,5,2,3,2,0,0,BB,PRT,Direct,0,0,G,2,No Deposit,Transient,195,0,Canceled
Resort Hotel,1,2017,May,5,2,3,1,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,78,1,Canceled
Resort Hotel,1,2017,May,5,2,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,85,1,Canceled
Resort Hotel,1,2017,May,5,2,5,2,0,0,HB,GBR,Online TA,0,0,E,0,No Deposit,Transient,109.8,0,Canceled
Resort Hotel,1,2017,May,5,2,5,1,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,81,1,Canceled
Resort Hotel,1,2017,May,5,2,5,2,0,0,HB,GBR,Online TA,0,0,E,0,No Deposit,Transient,109.8,0,Canceled
Resort Hotel,1,2017,May,5,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,60,2,Canceled
Resort Hotel,1,2017,May,5,2,5,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,66.24,0,Canceled
Resort Hotel,1,2017,May,5,2,5,2,0,0,BB,PRT,Online TA,0,0,D,0,No Deposit,Transient,100,2,Canceled
Resort Hotel,1,2017,May,5,2,6,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,54,1,Canceled
Resort Hotel,1,2017,May,5,6,12,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,75,0,Canceled
Resort Hotel,1,2017,May,6,0,1,2,0,0,BB,CHN,Online TA,0,0,A,0,No Deposit,Transient,85,1,Canceled
Resort Hotel,1,2017,May,6,0,1,2,0,0,BB,CHN,Online TA,0,0,A,0,No Deposit,Transient,85,2,Canceled
Resort Hotel,1,2017,May,6,1,1,2,0,0,BB,FRA,Online TA,0,0,D,0,No Deposit,Transient,100,1,Canceled
Resort Hotel,1,2017,May,6,2,2,3,0,0,BB,GBR,Online TA,0,0,C,1,No Deposit,Transient,127.5,1,Canceled
Resort Hotel,1,2017,May,6,2,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,81,0,Canceled
Resort Hotel,1,2017,May,6,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,54,2,Canceled
Resort Hotel,1,2017,May,6,2,6,2,1,0,BB,IRL,Direct,0,0,A,0,No Deposit,Transient,98,0,Canceled
Resort Hotel,1,2017,May,6,2,6,2,2,0,BB,FRA,Online TA,0,0,G,0,No Deposit,Transient,168.13,0,Canceled
Resort Hotel,1,2017,May,6,2,6,2,0,0,HB,PRT,Online TA,0,0,A,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,May,6,4,6,2,2,0,BB,BRA,Online TA,0,0,G,0,No Deposit,Transient,155,1,Canceled
Resort Hotel,1,2017,May,6,4,8,2,2,0,BB,SVK,Online TA,0,0,C,0,No Deposit,Transient,127.83,1,Canceled
Resort Hotel,1,2017,May,7,2,0,2,0,0,HB,DEU,Online TA,0,0,D,0,No Deposit,Transient,132,0,Canceled
Resort Hotel,1,2017,May,7,2,0,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,May,7,2,0,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,115,1,Canceled
Resort Hotel,1,2017,May,7,2,1,1,0,0,Undefined,PRT,Complementary,0,0,A,3,No Deposit,Transient,0,0,Canceled
Resort Hotel,1,2017,May,7,2,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,68,1,Canceled
Resort Hotel,1,2017,May,7,2,1,2,2,0,BB,ARE,Online TA,0,0,C,0,No Deposit,Transient,125,2,Canceled
Resort Hotel,1,2017,May,7,2,3,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,54,0,Canceled
Resort Hotel,1,2017,May,7,2,5,2,0,0,BB,CHE,Direct,0,0,D,0,No Deposit,Transient,90,1,Canceled
Resort Hotel,1,2017,May,7,2,5,2,0,0,BB,CHE,Online TA,0,0,E,3,No Deposit,Transient,90,1,Canceled
Resort Hotel,1,2017,May,7,2,5,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,100,1,Canceled
Resort Hotel,1,2017,May,8,1,0,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,64,1,Canceled
Resort Hotel,1,2017,May,8,1,0,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,64,1,Canceled
Resort Hotel,1,2017,May,8,1,0,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,64,1,Canceled
Resort Hotel,1,2017,May,8,1,0,1,0,0,BB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,64,1,Canceled
Resort Hotel,1,2017,May,8,1,3,2,0,0,BB,ROU,Online TA,0,0,A,0,No Deposit,Transient,85,0,Canceled
